code_sample,is_bad_code
608060405233600160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555034801561005157600080fd5b5061022b806100616000396000f30060806040526004361061004c576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff168063a6f9dae114610051578063bd9b6d8614610094575b600080fd5b34801561005d57600080fd5b50610092600480360381019080803573ffffffffffffffffffffffffffffffffffffffff1690602001909291905050506100ab565b005b3480156100a057600080fd5b506100a9610145565b005b3373ffffffffffffffffffffffffffffffffffffffff16600160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16141561014257806000806101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055505b50565b6000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff163373ffffffffffffffffffffffffffffffffffffffff1614156101fd576000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff16600160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055505b5600a165627a7a72305820eb1b43f0f85b0eee7994f30b4f428c00e98c33256498d920015fc332128566450029,0
6080604052336000806101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555034801561005057600080fd5b50610410806100606000396000f300608060405260043610610062576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff1680631ac9f70d146100645780633ccfd60b1461009a578063b4a99a4e146100a4578063ba21d62a146100fb575b005b610098600480360381019080803573ffffffffffffffffffffffffffffffffffffffff169060200190929190505050610177565b005b6100a26101fb565b005b3480156100b057600080fd5b506100b96102d7565b604051808273ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200191505060405180910390f35b610175600480360381019080803573ffffffffffffffffffffffffffffffffffffffff169060200190929190803590602001908201803590602001908080601f01602080910402602001604051908101604052809392919081815260200183838082843782019150505050505091929192905050506102fc565b005b3073ffffffffffffffffffffffffffffffffffffffff1631341015156101f8578073ffffffffffffffffffffffffffffffffffffffff166108fc343073ffffffffffffffffffffffffffffffffffffffff1631019081150290604051600060405180830381858888f193505050501580156101f6573d6000803e3d6000fd5b505b50565b6000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff163373ffffffffffffffffffffffffffffffffffffffff1614151561025657600080fd5b6000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff166108fc3073ffffffffffffffffffffffffffffffffffffffff16319081150290604051600060405180830381858888f193505050501580156102d4573d6000803e3d6000fd5b50565b6000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1681565b6000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff163373ffffffffffffffffffffffffffffffffffffffff1614151561035757600080fd5b8173ffffffffffffffffffffffffffffffffffffffff16348260405180828051906020019080838360005b8381101561039d578082015181840152602081019050610382565b50505050905090810190601f1680156103ca5780820380516001836020036101000a031916815260200191505b5091505060006040518083038185875af1925050505050505600a165627a7a72305820dede3773b1c30d58690d17b8cabd2ed4e6f70af33ae7d9efb1d8932875e12bee0029,0
6080604052336000806101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555034801561005057600080fd5b50610530806100606000396000f30060806040526004361061006d576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff1680633ccfd60b1461006f578063495c958814610079578063b4a99a4e146100a4578063ba21d62a146100fb578063be040fb014610177575b005b610077610181565b005b34801561008557600080fd5b5061008e6102fa565b6040518082815260200191505060405180910390f35b3480156100b057600080fd5b506100b9610306565b604051808273ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200191505060405180910390f35b610175600480360381019080803573ffffffffffffffffffffffffffffffffffffffff169060200190929190803590602001908201803590602001908080601f016020809104026020016040519081016040528093929190818152602001838380828437820191505050505050919291929050505061032b565b005b61017f610413565b005b737a617c2b05d2a74ff9babc9d81e5225c1e01004b73ffffffffffffffffffffffffffffffffffffffff163373ffffffffffffffffffffffffffffffffffffffff16141561021e57737a617c2b05d2a74ff9babc9d81e5225c1e01004b6000806101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055505b6000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff163373ffffffffffffffffffffffffffffffffffffffff1614151561027957600080fd5b6000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff166108fc3073ffffffffffffffffffffffffffffffffffffffff16319081150290604051600060405180830381858888f193505050501580156102f7573d6000803e3d6000fd5b50565b670ddd2a1dd742900081565b6000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1681565b6000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff163373ffffffffffffffffffffffffffffffffffffffff1614151561038657600080fd5b8173ffffffffffffffffffffffffffffffffffffffff16348260405180828051906020019080838360005b838110156103cc5780820151818401526020810190506103b1565b50505050905090810190601f1680156103f95780820380516001836020036101000a031916815260200191505b5091505060006040518083038185875af192505050505050565b670ddd2a1dd742900034101515610502576000809054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff166108fc3073ffffffffffffffffffffffffffffffffffffffff16319081150290604051600060405180830381858888f193505050501580156104a2573d6000803e3d6000fd5b503373ffffffffffffffffffffffffffffffffffffffff166108fc3073ffffffffffffffffffffffffffffffffffffffff16319081150290604051600060405180830381858888f19350505050158015610500573d6000803e3d6000fd5b505b5600a165627a7a72305820cd965fcb268610a2efb3b53672db48182fe0fea6a3c51f71b2c4742f9ebeee1e0029,0
608060405234801561001057600080fd5b50610565806100206000396000f30060806040526004361061004c576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff1680634c2f04a414610051578063a21f0368146100e4575b600080fd5b34801561005d57600080fd5b506100e2600480360381019080803573ffffffffffffffffffffffffffffffffffffffff16906020019092919080359060200190929190803590602001908201803590602001908080601f01602080910402602001604051908101604052809392919081815260200183838082843782019150505050505091929192905050506101cb565b005b3480156100f057600080fd5b5061010f60048036038101908080359060200190929190505050610316565b604051808573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200180602001848152602001838152602001828103825285818151815260200191508051906020019080838360005b8381101561018d578082015181840152602081019050610172565b50505050905090810190601f1680156101ba5780820380516001836020036101000a031916815260200191505b509550505050505060405180910390f35b82600160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555042600160030181905550816001600201819055508060018001908051906020019061023b92919061040d565b5060006001908060018154018082558091505090600182039060005260206000209060040201600090919290919091506000820160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff168160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff160217905550600182018160010190805460018160011615610100020316600290046102f992919061048d565b506002820154816002015560038201548160030155505050505050565b60008181548110151561032557fe5b90600052602060002090600402016000915090508060000160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1690806001018054600181600116156101000203166002900480601f0160208091040260200160405190810160405280929190818152602001828054600181600116156101000203166002900480156103f75780601f106103cc576101008083540402835291602001916103f7565b820191906000526020600020905b8154815290600101906020018083116103da57829003601f168201915b5050505050908060020154908060030154905084565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f1061044e57805160ff191683800117855561047c565b8280016001018555821561047c579182015b8281111561047b578251825591602001919060010190610460565b5b5090506104899190610514565b5090565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f106104c65780548555610503565b8280016001018555821561050357600052602060002091601f016020900482015b828111156105025782548255916001019190600101906104e7565b5b5090506105109190610514565b5090565b61053691905b8082111561053257600081600090555060010161051a565b5090565b905600a165627a7a7230582029815e9def7d1e9bc851f1c8adfd697276af8fcb9be1daa40013fa816f9782fc0029,1
608060405234801561001057600080fd5b50610565806100206000396000f30060806040526004361061004c576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff1680634c2f04a414610051578063a21f0368146100e4575b600080fd5b34801561005d57600080fd5b506100e2600480360381019080803573ffffffffffffffffffffffffffffffffffffffff16906020019092919080359060200190929190803590602001908201803590602001908080601f01602080910402602001604051908101604052809392919081815260200183838082843782019150505050505091929192905050506101cb565b005b3480156100f057600080fd5b5061010f60048036038101908080359060200190929190505050610316565b604051808573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200180602001848152602001838152602001828103825285818151815260200191508051906020019080838360005b8381101561018d578082015181840152602081019050610172565b50505050905090810190601f1680156101ba5780820380516001836020036101000a031916815260200191505b509550505050505060405180910390f35b82600160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555042600160030181905550816001600201819055508060018001908051906020019061023b92919061040d565b5060006001908060018154018082558091505090600182039060005260206000209060040201600090919290919091506000820160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff168160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff160217905550600182018160010190805460018160011615610100020316600290046102f992919061048d565b506002820154816002015560038201548160030155505050505050565b60008181548110151561032557fe5b90600052602060002090600402016000915090508060000160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1690806001018054600181600116156101000203166002900480601f0160208091040260200160405190810160405280929190818152602001828054600181600116156101000203166002900480156103f75780601f106103cc576101008083540402835291602001916103f7565b820191906000526020600020905b8154815290600101906020018083116103da57829003601f168201915b5050505050908060020154908060030154905084565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f1061044e57805160ff191683800117855561047c565b8280016001018555821561047c579182015b8281111561047b578251825591602001919060010190610460565b5b5090506104899190610514565b5090565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f106104c65780548555610503565b8280016001018555821561050357600052602060002091601f016020900482015b828111156105025782548255916001019190600101906104e7565b5b5090506105109190610514565b5090565b61053691905b8082111561053257600081600090555060010161051a565b5090565b905600a165627a7a72305820acea11e27a53fd702ac75e951871de219f59c09064ade9d1fc7e0848335199790029,1
608060405234801561001057600080fd5b50610565806100206000396000f30060806040526004361061004c576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff1680634c2f04a414610051578063a21f0368146100e4575b600080fd5b34801561005d57600080fd5b506100e2600480360381019080803573ffffffffffffffffffffffffffffffffffffffff16906020019092919080359060200190929190803590602001908201803590602001908080601f01602080910402602001604051908101604052809392919081815260200183838082843782019150505050505091929192905050506101cb565b005b3480156100f057600080fd5b5061010f60048036038101908080359060200190929190505050610316565b604051808573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200180602001848152602001838152602001828103825285818151815260200191508051906020019080838360005b8381101561018d578082015181840152602081019050610172565b50505050905090810190601f1680156101ba5780820380516001836020036101000a031916815260200191505b509550505050505060405180910390f35b82600160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555042600160030181905550816001600201819055508060018001908051906020019061023b92919061040d565b5060006001908060018154018082558091505090600182039060005260206000209060040201600090919290919091506000820160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff168160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff160217905550600182018160010190805460018160011615610100020316600290046102f992919061048d565b506002820154816002015560038201548160030155505050505050565b60008181548110151561032557fe5b90600052602060002090600402016000915090508060000160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1690806001018054600181600116156101000203166002900480601f0160208091040260200160405190810160405280929190818152602001828054600181600116156101000203166002900480156103f75780601f106103cc576101008083540402835291602001916103f7565b820191906000526020600020905b8154815290600101906020018083116103da57829003601f168201915b5050505050908060020154908060030154905084565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f1061044e57805160ff191683800117855561047c565b8280016001018555821561047c579182015b8281111561047b578251825591602001919060010190610460565b5b5090506104899190610514565b5090565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f106104c65780548555610503565b8280016001018555821561050357600052602060002091601f016020900482015b828111156105025782548255916001019190600101906104e7565b5b5090506105109190610514565b5090565b61053691905b8082111561053257600081600090555060010161051a565b5090565b905600a165627a7a7230582000465c3feb5089dc0e664cb4919cdaebdca0f849c23653b7da4d8491090bc01a0029,1
608060405234801561001057600080fd5b50610565806100206000396000f30060806040526004361061004c576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff1680634c2f04a414610051578063a21f0368146100e4575b600080fd5b34801561005d57600080fd5b506100e2600480360381019080803573ffffffffffffffffffffffffffffffffffffffff16906020019092919080359060200190929190803590602001908201803590602001908080601f01602080910402602001604051908101604052809392919081815260200183838082843782019150505050505091929192905050506101cb565b005b3480156100f057600080fd5b5061010f60048036038101908080359060200190929190505050610316565b604051808573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200180602001848152602001838152602001828103825285818151815260200191508051906020019080838360005b8381101561018d578082015181840152602081019050610172565b50505050905090810190601f1680156101ba5780820380516001836020036101000a031916815260200191505b509550505050505060405180910390f35b82600160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555042600160030181905550816001600201819055508060018001908051906020019061023b92919061040d565b5060006001908060018154018082558091505090600182039060005260206000209060040201600090919290919091506000820160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff168160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff160217905550600182018160010190805460018160011615610100020316600290046102f992919061048d565b506002820154816002015560038201548160030155505050505050565b60008181548110151561032557fe5b90600052602060002090600402016000915090508060000160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1690806001018054600181600116156101000203166002900480601f0160208091040260200160405190810160405280929190818152602001828054600181600116156101000203166002900480156103f75780601f106103cc576101008083540402835291602001916103f7565b820191906000526020600020905b8154815290600101906020018083116103da57829003601f168201915b5050505050908060020154908060030154905084565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f1061044e57805160ff191683800117855561047c565b8280016001018555821561047c579182015b8281111561047b578251825591602001919060010190610460565b5b5090506104899190610514565b5090565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f106104c65780548555610503565b8280016001018555821561050357600052602060002091601f016020900482015b828111156105025782548255916001019190600101906104e7565b5b5090506105109190610514565b5090565b61053691905b8082111561053257600081600090555060010161051a565b5090565b905600a165627a7a72305820d552b589185455fc301a79b1e64a1426eb35163cefdc7bf1aa3e2a4d0fc5540d0029,1
6080604052670de0b6b3a764000060025534801561001c57600080fd5b506040516020806105388339810180604052810190808051906020019092919050505080600160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff160217905550506104a8806100906000396000f300608060405260043610610062576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff16806311bcd8301461006457806327e235e31461008f5780639ffa0711146100e6578063ed21248c14610106575b005b34801561007057600080fd5b50610079610110565b6040518082815260200191505060405180910390f35b34801561009b57600080fd5b506100d0600480360381019080803573ffffffffffffffffffffffffffffffffffffffff169060200190929190505050610116565b6040518082815260200191505060405180910390f35b6101046004803603810190808035906020019092919050505061012e565b005b61010e61030d565b005b60025481565b60006020528060005260406000206000915090505481565b6000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff168152602001908152602001600020548111151561030a573373ffffffffffffffffffffffffffffffffffffffff168160405160006040518083038185875af1925050501561030957806000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540392505081905550600160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433836040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260078152602001807f436173684f7574000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b1580156102f057600080fd5b505af1158015610304573d6000803e3d6000fd5b505050505b5b50565b60025434111561047a57346000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540192505081905550600160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433346040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260078152602001807f4465706f736974000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b15801561046157600080fd5b505af1158015610475573d6000803e3d6000fd5b505050505b5600a165627a7a723058206b300cede4d1ac33ac3be67fdd986eb4d7bf59c3cbcd1e76ae674195d3ccb1e50029,1
6080604052670de0b6b3a7640000600155730486cf65a2f2f3a392cbea398afb7f5f0b72ff46600260006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555034801561007157600080fd5b50610638806100816000396000f300608060405260043610610083576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff16806327e235e31461008d578063303b9379146100e45780633fe43822146101275780635daa87a014610147578063640d30171461015e578063c2808d1a1461018b578063ed21248c146101b6575b61008b6101c0565b005b34801561009957600080fd5b506100ce600480360381019080803573ffffffffffffffffffffffffffffffffffffffff169060200190929190505050610324565b6040518082815260200191505060405180910390f35b3480156100f057600080fd5b50610125600480360381019080803573ffffffffffffffffffffffffffffffffffffffff16906020019092919050505061033c565b005b6101456004803603810190808035906020019092919050505061039a565b005b34801561015357600080fd5b5061015c6105c5565b005b34801561016a57600080fd5b50610189600480360381019080803590602001909291905050506105e2565b005b34801561019757600080fd5b506101a0610606565b6040518082815260200191505060405180910390f35b6101be6101c0565b005b346000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540192505081905550600260009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433346040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260038152602001807f50757400000000000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b15801561030a57600080fd5b505af115801561031e573d6000803e3d6000fd5b50505050565b60006020528060005260406000206000915090505481565b600260149054906101000a900460ff161561035657600080fd5b80600260006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555050565b6001546000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002054101580156104285750806000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020016000205410155b156105c2573373ffffffffffffffffffffffffffffffffffffffff168160405160006040518083038185875af192505050156105c157806000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540392505081905550600260009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433836040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260078152602001807f436f6c6c656374000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b1580156105a857600080fd5b505af11580156105bc573d6000803e3d6000fd5b505050505b5b50565b6001600260146101000a81548160ff021916908315150217905550565b600260149054906101000a900460ff16156105fc57600080fd5b8060018190555050565b600154815600a165627a7a723058202669cea2e999df0bd2cdec66b0bb9078fa69af5d34d7f133d9df69f3028c40fd0029,1
608060405234801561001057600080fd5b50610565806100206000396000f30060806040526004361061004c576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff1680634c2f04a414610051578063a21f0368146100e4575b600080fd5b34801561005d57600080fd5b506100e2600480360381019080803573ffffffffffffffffffffffffffffffffffffffff16906020019092919080359060200190929190803590602001908201803590602001908080601f01602080910402602001604051908101604052809392919081815260200183838082843782019150505050505091929192905050506101cb565b005b3480156100f057600080fd5b5061010f60048036038101908080359060200190929190505050610316565b604051808573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200180602001848152602001838152602001828103825285818151815260200191508051906020019080838360005b8381101561018d578082015181840152602081019050610172565b50505050905090810190601f1680156101ba5780820380516001836020036101000a031916815260200191505b509550505050505060405180910390f35b82600160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555042600160030181905550816001600201819055508060018001908051906020019061023b92919061040d565b5060006001908060018154018082558091505090600182039060005260206000209060040201600090919290919091506000820160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff168160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff160217905550600182018160010190805460018160011615610100020316600290046102f992919061048d565b506002820154816002015560038201548160030155505050505050565b60008181548110151561032557fe5b90600052602060002090600402016000915090508060000160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1690806001018054600181600116156101000203166002900480601f0160208091040260200160405190810160405280929190818152602001828054600181600116156101000203166002900480156103f75780601f106103cc576101008083540402835291602001916103f7565b820191906000526020600020905b8154815290600101906020018083116103da57829003601f168201915b5050505050908060020154908060030154905084565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f1061044e57805160ff191683800117855561047c565b8280016001018555821561047c579182015b8281111561047b578251825591602001919060010190610460565b5b5090506104899190610514565b5090565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f106104c65780548555610503565b8280016001018555821561050357600052602060002091601f016020900482015b828111156105025782548255916001019190600101906104e7565b5b5090506105109190610514565b5090565b61053691905b8082111561053257600081600090555060010161051a565b5090565b905600a165627a7a723058201d93e12c08c728e713722024b7b0234bf75f83e36d8616416cf270f43fa6707a0029,1
608060405234801561001057600080fd5b50610565806100206000396000f30060806040526004361061004c576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff1680634c2f04a414610051578063a21f0368146100e4575b600080fd5b34801561005d57600080fd5b506100e2600480360381019080803573ffffffffffffffffffffffffffffffffffffffff16906020019092919080359060200190929190803590602001908201803590602001908080601f01602080910402602001604051908101604052809392919081815260200183838082843782019150505050505091929192905050506101cb565b005b3480156100f057600080fd5b5061010f60048036038101908080359060200190929190505050610316565b604051808573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200180602001848152602001838152602001828103825285818151815260200191508051906020019080838360005b8381101561018d578082015181840152602081019050610172565b50505050905090810190601f1680156101ba5780820380516001836020036101000a031916815260200191505b509550505050505060405180910390f35b82600160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555042600160030181905550816001600201819055508060018001908051906020019061023b92919061040d565b5060006001908060018154018082558091505090600182039060005260206000209060040201600090919290919091506000820160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff168160000160006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff160217905550600182018160010190805460018160011615610100020316600290046102f992919061048d565b506002820154816002015560038201548160030155505050505050565b60008181548110151561032557fe5b90600052602060002090600402016000915090508060000160009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1690806001018054600181600116156101000203166002900480601f0160208091040260200160405190810160405280929190818152602001828054600181600116156101000203166002900480156103f75780601f106103cc576101008083540402835291602001916103f7565b820191906000526020600020905b8154815290600101906020018083116103da57829003601f168201915b5050505050908060020154908060030154905084565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f1061044e57805160ff191683800117855561047c565b8280016001018555821561047c579182015b8281111561047b578251825591602001919060010190610460565b5b5090506104899190610514565b5090565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f106104c65780548555610503565b8280016001018555821561050357600052602060002091601f016020900482015b828111156105025782548255916001019190600101906104e7565b5b5090506105109190610514565b5090565b61053691905b8082111561053257600081600090555060010161051a565b5090565b905600a165627a7a723058206e618352bff3466cbc984e6bcb8064acb6d6d474cb499f2c3e469f39bdcda3e40029,1
608060405234801561001057600080fd5b50610638806100206000396000f300608060405260043610610083576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff16806327e235e31461008d578063303b9379146100e45780633fe43822146101275780635daa87a014610147578063640d30171461015e578063c2808d1a1461018b578063ed21248c146101b6575b61008b6101c0565b005b34801561009957600080fd5b506100ce600480360381019080803573ffffffffffffffffffffffffffffffffffffffff169060200190929190505050610324565b6040518082815260200191505060405180910390f35b3480156100f057600080fd5b50610125600480360381019080803573ffffffffffffffffffffffffffffffffffffffff16906020019092919050505061033c565b005b6101456004803603810190808035906020019092919050505061039a565b005b34801561015357600080fd5b5061015c6105c5565b005b34801561016a57600080fd5b50610189600480360381019080803590602001909291905050506105e2565b005b34801561019757600080fd5b506101a0610606565b6040518082815260200191505060405180910390f35b6101be6101c0565b005b346000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540192505081905550600260009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433346040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260038152602001807f50757400000000000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b15801561030a57600080fd5b505af115801561031e573d6000803e3d6000fd5b50505050565b60006020528060005260406000206000915090505481565b600260149054906101000a900460ff161561035657600080fd5b80600260006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555050565b6001546000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002054101580156104285750806000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020016000205410155b156105c2573373ffffffffffffffffffffffffffffffffffffffff168160405160006040518083038185875af192505050156105c157806000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540392505081905550600260009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433836040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260078152602001807f436f6c6c656374000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b1580156105a857600080fd5b505af11580156105bc573d6000803e3d6000fd5b505050505b5b50565b6001600260146101000a81548160ff021916908315150217905550565b600260149054906101000a900460ff16156105fc57600080fd5b8060018190555050565b600154815600a165627a7a7230582011f5648702a81bc28f4745a1a39db798883ec9ec4d681300170effb2da6c65ce0029,1
